global_plotid,projectid,nftid,latitude,longitude,offsets,emitted,ingress,soi_text,uuid
6595,Avatime_phase1,5540,6.78565,0.38382,6.369244576,2.330522776,8.699767113,None,9ef06c57-2c3f-4661-b3da-cdb27530061c
6596,Avatime_phase1,15791,6.78655,0.38382,6.080071449,2.29846859,8.378540039,None,e2f018d5-56ee-4722-9e84-5b551ad9a352
6597,Avatime_phase1,3807,6.78744,0.38382,6.079051971,2.298410416,8.377462387,None,606bebd5-1daa-474d-8658-d45fa7c58509
6598,Avatime_phase1,15063,6.78834,0.38382,6.079051971,2.298410416,8.377462387,None,dee2e48f-39f9-4d9e-aaea-24b09325a0bb
6599,Avatime_phase1,2360,6.79463,0.38382,6.47514677,2.355184078,8.830330849,None,05981ec6-c7f2-4735-b0c7-c2934195edc3
6600,Avatime_phase1,5752,6.79553,0.38382,8.342540741,2.573854923,10.91639614,None,256505a6-cc35-4ef4-808e-1603c9f822ef
6601,Avatime_phase1,1493,6.79643,0.38382,6.487067223,2.344342947,8.831410408,None,ea9c3ccb-3ca3-4292-af86-624e2bd92635
6602,Avatime_phase1,3058,6.79732,0.38382,6.079679489,2.298474312,8.378153801,None,e320e065-396b-4ff4-abff-1cb7deaaabc2
6603,Avatime_phase1,1379,6.79822,0.38382,6.079051971,2.298410416,8.377462387,None,5350435d-50c0-4e5e-8514-871b517f93de
6604,Avatime_phase1,16910,6.80271,0.38382,6.079051971,2.298410654,8.377462387,None,2a06a21a-7918-4c9f-8da1-fa8d21e23b66
6605,Avatime_phase1,10491,6.80361,0.38382,6.079051971,2.298410416,8.377462387,None,71ada56e-026b-4c49-bb0c-ca9f6814bcf0
6606,Avatime_phase1,17752,6.80451,0.38382,6.079051971,2.298410416,8.377462387,None,0a65b7d5-819f-4522-8510-178a0f5f5ffd
6607,Avatime_phase1,5526,6.80541,0.38382,6.079051971,2.298410416,8.377462387,None,5ccc28dc-a727-452a-8590-9128f3a2171e
6608,Avatime_phase1,19180,6.81529,0.38382,6.096024036,2.459862232,8.555886269,None,f8b27183-a410-44b0-b8a7-f8f1b7581bdb
6609,Avatime_phase1,19406,6.81619,0.38382,6.625527382,3.165169954,9.790697098,None,42fca21d-0373-4453-9a7a-8845bc0f063b
6610,Avatime_phase1,4075,6.81709,0.38382,7.589241982,4.511964798,12.10120678,None,5d0d6479-927a-43b4-a548-37db96b87ee6
6611,Avatime_phase1,7602,6.81799,0.38382,6.331071854,2.659776926,8.990848541,None,8069bc35-f649-4f91-904d-15e200d6bf6a
6612,Avatime_phase1,14760,6.81888,0.38382,6.08011055,2.299297094,8.379407883,None,99edff4f-b040-439c-95fc-ef6f48d47c81
6613,Avatime_phase1,9852,6.81978,0.38382,6.07943821,2.298681974,8.378120422,None,ddd2a79a-8a80-4e97-8b0f-1429b0d8fc07
6614,Avatime_phase1,9082,6.82068,0.38382,6.115555763,2.324585676,8.440141678,None,081d5a6d-98d7-43d2-ac15-c5140c732df7
6615,Avatime_phase1,15931,6.82158,0.38382,6.365133286,2.522011518,8.887145042,None,37549843-a755-4d01-9bf3-6fd5cc491c51
6616,Avatime_phase1,15444,6.82248,0.38382,6.224047184,2.601976871,8.826024055,None,e4e04556-507e-433e-8469-5c0469342873
6617,Avatime_phase1,205,6.82338,0.38382,6.20864439,2.661080837,8.869725227,None,daf49fae-178f-4686-8f24-472893bffe0a
6618,Avatime_phase1,12419,6.82427,0.38382,6.206106186,2.408898592,8.615004539,None,e8f76fc4-e117-414e-8a28-adb6358bda3e
6619,Avatime_phase1,14677,6.82517,0.38382,6.712479591,2.644216537,9.356696129,None,5737079e-3fd6-4cd4-88b7-f6c009c37eee
6620,Avatime_phase1,9637,6.82607,0.38382,6.426877975,2.371480942,8.798358917,None,46fbf833-625d-427d-a12d-67da695f8fa6
6621,Avatime_phase1,16911,6.82697,0.38382,6.102823257,2.300975084,8.403798103,None,96feadb8-ed95-424a-979b-62cc960fd041
6622,Avatime_phase1,17637,6.82787,0.38382,6.085673809,2.306465626,8.392139435,None,3eab1c53-61aa-48f3-888a-4957b585b52d
6623,Avatime_phase1,875,6.82877,0.38382,6.182106018,2.458697557,8.640803337,None,57cbdedc-3495-48ca-b287-ce64cdb7c40b
6624,Avatime_phase1,4310,6.82966,0.38382,6.10463047,2.367656469,8.472287178,None,bc048da9-eebf-4003-8fd2-1f4f2c49d4bf
6625,Avatime_phase1,2938,6.83236,0.38382,6.081099033,2.175342083,8.256441116,None,01a7f8f5-5c43-45ad-89d2-59deb5b7bff2
6626,Avatime_phase1,7073,6.85392,0.38382,7.954267502,2.101529837,10.05579758,None,b2ad7e58-f70e-49c9-802a-11359d80ce44
6627,Avatime_phase1,14594,6.85482,0.38382,8.280418396,2.538822651,10.81924057,None,079702ed-43cd-4d7d-a1b8-8d73c7c0a51b
6628,Avatime_phase1,1784,6.85572,0.38382,7.109345436,2.15118432,9.260529518,None,4b94cbb0-f745-4527-9a94-8945fb0dc645
6629,Avatime_phase1,13026,6.85751,0.38382,8.473266602,3.204369068,11.67763615,None,d8009353-cb4a-4c99-ac93-47ec208dac78
6630,Avatime_phase1,4579,6.85841,0.38382,9.648898125,3.310369492,12.95926762,None,95d67396-9d3d-4452-a751-648daad56564
6631,Avatime_phase1,17580,6.8638,0.38382,6.24368,2.31618762,8.559867859,None,8d9ddfea-a40a-483c-a641-728d14f2ee7d
6632,Avatime_phase1,12475,6.8647,0.38382,7.269776821,2.382561207,9.652338028,None,da942715-ea0b-4d87-90be-8220924a8b54
6633,Avatime_phase1,13073,6.73624,0.38473,6.427321434,3.170303583,9.597624779,None,5781421f-67b9-41d7-bc06-3a868df95531
6634,Avatime_phase1,13285,6.73983,0.38473,6.301397324,2.31815362,8.619550705,None,2ed74682-86e8-45f6-a3c5-af4a00a2ba42
6635,Avatime_phase1,18163,6.74432,0.38473,6.24876833,2.352558613,8.601326942,None,fc898f26-fdb0-469a-b403-4aa6b5c96c8e
6636,Avatime_phase1,3672,6.74522,0.38473,6.371891975,2.303970337,8.675862312,None,8b34ecbe-ad1c-4842-abea-14a8c2abebc6
6637,Avatime_phase1,12013,6.74612,0.38473,7.044312477,2.409604073,9.45391655,None,15dc4896-64e1-4302-99ac-b95b5dba00fd
6638,Avatime_phase1,15166,6.74882,0.38473,7.051086903,2.389934063,9.441020966,None,2984381e-c2e8-4025-97d5-0ca8bca70d6b
6639,Avatime_phase1,14025,6.74971,0.38473,6.407184601,2.226246834,8.633431435,None,e95c5295-5f91-4058-9277-857a4d65dc2b
6640,Avatime_phase1,4296,6.756,0.38473,6.818662643,2.627387285,9.44604969,None,f537cb87-730f-4622-a41b-72ce47b32c4e
6641,Avatime_phase1,3127,6.7596,0.38473,6.876412392,2.304326296,9.180738449,None,975f4e10-abee-49ef-a09a-67260ba8da2a
6642,Avatime_phase1,3007,6.76049,0.38473,6.137356758,2.299551725,8.436908722,None,bbbe6b05-7190-4469-a956-77bcc6723486
6643,Avatime_phase1,16466,6.76229,0.38473,6.083545685,2.344355345,8.427901268,None,4995bd88-2f1e-4398-872a-47289e0568c8
6644,Avatime_phase1,7753,6.76319,0.38473,6.081925392,2.329066515,8.410991669,None,c73b98a1-d835-434c-8080-5eb52c8d813f
6645,Avatime_phase1,18128,6.76409,0.38473,6.0791502,2.299040556,8.378190994,None,921d6456-38d2-4898-98e5-a862e7bfba82
6646,Avatime_phase1,4009,6.76499,0.38473,6.079052925,2.298415422,8.377468109,None,fe466778-bfc9-459f-bead-73f4fd442e02
6647,Avatime_phase1,14189,6.76588,0.38473,6.079051971,2.298410416,8.377462387,None,eb8e6201-843c-451c-abdc-fda5d5cce03d
6648,Avatime_phase1,3263,6.76678,0.38473,6.079052925,2.298410654,8.377463341,None,297cf434-c960-4c61-ac68-b8b1b8d22e89
6649,Avatime_phase1,8273,6.76768,0.38473,6.079175949,2.298455238,8.377631187,None,54e11b51-030a-4a1b-9ac5-c88119ccaa3b
6650,Avatime_phase1,18755,6.76858,0.38473,6.111568451,2.307029009,8.418597221,None,5cdea998-7b9e-4174-929b-0163240b511e
6651,Avatime_phase1,15149,6.76948,0.38473,6.729779243,2.462050676,9.191829681,None,37e07d43-2102-4b3c-8b27-90daef921d89
6652,Avatime_phase1,13809,6.77038,0.38473,8.514718056,2.925133467,11.43985176,None,542546b4-fe78-412a-8d8c-d73cd1e1a605
6653,Avatime_phase1,5077,6.77127,0.38473,6.255109787,2.360147238,8.615257263,None,e3bb3d7f-b876-4829-984a-38efe86724c0
6654,Avatime_phase1,529,6.77217,0.38473,6.080431938,2.299124956,8.379556656,None,323a4aaa-9ff7-41f6-b42b-9358df699a90
6655,Avatime_phase1,13921,6.77307,0.38473,6.090055466,2.347706079,8.437761307,None,880d27ef-b26c-4b6d-9e9f-c797f43e9193
6656,Avatime_phase1,1941,6.77397,0.38473,6.254496574,2.930143118,9.184639931,None,cb6b2575-a912-4896-a1b0-fdecf869f3c7
6657,Avatime_phase1,6215,6.77487,0.38473,6.425971985,2.890446901,9.316418648,None,f8eccbba-c524-4ccf-8a5c-54e75286780c
6658,Avatime_phase1,7077,6.77577,0.38473,6.401067734,2.432584047,8.833651543,None,8cfe0fe3-57e0-4007-97d9-749ff517c63a
6659,Avatime_phase1,7256,6.77666,0.38473,6.955871582,2.541572571,9.497444153,None,e16fe49e-97b2-4beb-be6e-0f6a89db5e65
6660,Avatime_phase1,17040,6.77756,0.38473,6.19274807,2.307349443,8.500097275,None,68b218a8-f55f-47c6-97a1-cd0987cfdecf
6661,Avatime_phase1,3588,6.78026,0.38473,6.435493469,2.406091928,8.841585159,None,f19f8c7f-e1dc-456f-9ab9-46cb92a54b22
6662,Avatime_phase1,14715,6.78116,0.38473,9.511761665,3.297141075,12.80890274,None,63e6484c-ab67-4bf1-9596-d392181bc0cd
6663,Avatime_phase1,14932,6.78205,0.38473,12.79102707,4.405187607,17.19621468,None,b7023cd1-e255-4ee5-b4b9-9e8ff1f05065
6664,Avatime_phase1,6235,6.78295,0.38473,11.58717632,4.527337074,16.1145134,None,5d464e74-4f4c-4c32-ad54-9b10364a7986
6665,Avatime_phase1,4004,6.78385,0.38473,10.52538967,3.772334099,14.29772377,None,9abb7a73-53dc-4701-bf50-4167d2f06adf
6666,Avatime_phase1,15635,6.78475,0.38473,8.585626602,2.792867899,11.37849426,None,e4071a81-568a-422c-8f18-a2e9fbed2ae1
6667,Avatime_phase1,14062,6.78565,0.38473,6.453330994,2.340195656,8.793526649,None,e832231e-439f-45d2-886e-c3462a861421
6668,Avatime_phase1,19813,6.78655,0.38473,6.080514908,2.298565626,8.379080772,None,56163416-b09f-4a0f-adcc-06b9c6b12ce8
6669,Avatime_phase1,16568,6.78744,0.38473,6.079055786,2.298413277,8.377469063,None,a4c20fc7-50b6-4c54-8c03-7f7c34cfdea3
6670,Avatime_phase1,7133,6.78834,0.38473,6.079269409,2.298581123,8.377850533,None,b0339ec2-77c3-44fe-861b-48fbe1bc2527
6671,Avatime_phase1,15661,6.79194,0.38473,6.083481312,2.301893711,8.385375023,None,cdc88b58-28bd-4430-904c-39081befb80c
6672,Avatime_phase1,5031,6.79463,0.38473,6.211188316,2.313843012,8.52503109,None,b8a5d941-5ada-47fc-a725-327851f7e1bc
6673,Avatime_phase1,11593,6.79553,0.38473,6.818066597,2.384051085,9.20211792,None,adb62744-77cc-42a9-b036-6896e54b0e78
6674,Avatime_phase1,10688,6.79643,0.38473,6.211156845,2.313749313,8.524906158,None,787a2c6b-2f6c-484d-85bc-9b7f498bc374
6675,Avatime_phase1,13612,6.79732,0.38473,6.07925272,2.298433781,8.377686501,None,5d052460-93e9-41c7-bdc4-e46a3d758a27
6676,Avatime_phase1,9287,6.79822,0.38473,6.079051971,2.298410416,8.377462387,None,ca1d7b49-a10e-49fd-917f-7cf6925a3936
6677,Avatime_phase1,15749,6.79912,0.38473,6.079051971,2.298410416,8.377462387,None,ab0d1cab-63c8-46e4-80dc-53cd9312fd26
6678,Avatime_phase1,12279,6.80002,0.38473,6.079051971,2.298410416,8.377462387,None,e0ef09b3-7482-470a-aaf7-c26bf6ca2831
6679,Avatime_phase1,16731,6.80092,0.38473,6.079051971,2.298410416,8.377462387,None,44878c55-9d0c-4908-b12d-b13598efbeac
6680,Avatime_phase1,4139,6.80182,0.38473,6.079051971,2.298410416,8.377462387,None,c89b13cd-e628-433c-8347-b65f7d16288b
6681,Avatime_phase1,6718,6.80271,0.38473,6.079051971,2.298410416,8.377462387,None,532d0bb8-5cff-4b41-bc42-51c321bbb14d
6682,Avatime_phase1,4563,6.81529,0.38473,6.116618633,2.637165546,8.75378418,None,11ddd3b2-7d85-4e3f-81c9-0b5fe9fc423d
6683,Avatime_phase1,4381,6.81619,0.38473,6.771602154,4.014855862,10.78645802,None,1b24916d-2e1c-4226-8382-96b0d76d2961
6684,Avatime_phase1,7409,6.81709,0.38473,6.825829029,4.659858227,11.48568726,None,c7f94296-c5b6-4c6d-8175-60489faef1dc
6685,Avatime_phase1,10135,6.81799,0.38473,6.160553932,2.628868818,8.789422989,None,012e355a-cf1d-4917-89a7-d6a9e8effc33
6686,Avatime_phase1,15849,6.81888,0.38473,6.079259872,2.298988581,8.378248215,None,28a9541d-c799-4ec5-8c77-23a6e7533259
6687,Avatime_phase1,12179,6.81978,0.38473,6.080028057,2.299632549,8.379660606,None,db25c6c6-c719-4a59-953a-7c8ce3505207
6688,Avatime_phase1,10575,6.82068,0.38473,6.186455727,2.384513617,8.570969582,None,1ac3e591-9f5f-476d-a2a8-c84584337e95
6689,Avatime_phase1,782,6.82158,0.38473,6.820622921,2.899556637,9.720179558,None,0cc7c674-3e27-4fad-b07b-dfb383485de5
6690,Avatime_phase1,562,6.82248,0.38473,6.326587677,2.707564592,9.034152031,None,a4d6769d-3553-41ae-be8e-1103e869c5d2
6691,Avatime_phase1,5931,6.82338,0.38473,6.168561935,2.464654207,8.633215904,None,8f194e66-0de5-4d85-813e-bc388a53a5f0
6692,Avatime_phase1,11095,6.82427,0.38473,6.359805584,2.813839436,9.17364502,None,50d7b79c-9259-4d28-88b2-4f29a5cec98b
6693,Avatime_phase1,2083,6.82517,0.38473,7.6923666,4.027487755,11.71985435,None,1bf87956-f06c-4bb2-a3a4-c29df6aba8d8
6694,Avatime_phase1,14147,6.82607,0.38473,7.432600021,2.658301115,10.09090137,None,359d787f-0ea5-47c2-a0ea-3bfcd4121d4a
